,Descripcion,Amenidades,Detalles,Precio,Direccion
304,"Casa NUEVA en excelente ubicación, en fraccionamiento privado y armonioso, lista para estrenar.
194 m2 de construcción  160.54 m2 de terreno 

* 3 recámaras
*2.5 baños ",[],"['Construido (Año)\n2015', 'Construidos (m²)\n194', 'Terreno (m²)\n160']","$ 2,850,000","Ciudad Juárez Centro, Ciudad Juárez"
305,"Residencia en venta: mision de los lagos
precio: $16,560,000 mxn

760.10 m² de terreno
620 m² de construccion

promoción unica
equipo e instalacion de internet satelital, equipos de refrigeracio´n y celdas solares
gratuitos y con garantia .

sala, comedor, desayunador, estancia
4 recamaras
( principal en planta baja , todas con baño)
-terrazas

alberca con sistema inteligente
amplio jardin /jardinado","['Piso de loseta', 'Aire acondicionado', 'Armarios empotrados', 'Calefacción', 'Cocina Equipada', 'Balcón', 'Estacionamiento vigilado', 'Garaje', 'Estacionamiento techado', 'Patio', 'Terraza', 'Área de entretenimiento al aire libre', 'Jardín', 'Estacionamiento abierto', 'Alberca', 'Estacionamiento para Visitas', 'Roof Garden']","['Estacionamientos\n2', 'Recámaras\n4', 'Baños\n2', 'Construidos (m²)\n620', 'Terreno (m²)\n760']","$ 16,560,000","Misiones de los Lagos, Ciudad Juárez"
306,"CASA EN VENTA
CANTO DE CALABRIA, ETAPA 2
UBICADA FRENTE AREA VERDE
3 RECAMARAS AMPLIAS LA PRINCIPAL CON CLOSET VESTIDOR
2 /12 BAÑOS",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n2', 'Construido (Año)\n2015', 'Terreno (m²)\n168']","$ 2,350,000","Canto de Calabria, Ciudad Juárez"
307,"Se vende casa fracc. Adicion campestre atras restaurante barrigas  de la gomez morin. Fracc. Privado

Terreno   420 m2
Construccion  300 m2
3 recamaras , la recamara principal con closet vestidor, baño, tina de hidromasaje,  y vapor.","['Aire acondicionado', 'Armarios empotrados', 'Calefacción', 'Cocina Equipada', 'Estudio', 'Cuarto de servicio', 'Estacionamiento vigilado', 'Garaje', 'Estacionamiento techado', 'Patio', 'Jardín']","['Estacionamientos\n4', 'Recámaras\n3', 'Baños\n4', 'Construidos (m²)\n300', 'Terreno (m²)\n420', 'Disponible desde\n22/03/21']","$ 4,750,000","Campestre Adición, Ciudad Juárez"
308,"¡preciosa  residencia a estrenar!  En esquina!!

Para gustos exigentes
Ubicación: tomas fernández, a unos metros de cibeles y wendys. ?Bosques de senecú","['Piso de loseta', 'Acceso a TV de paga', 'Aire acondicionado', 'Armarios empotrados', 'Calefacción', 'Cocina Equipada', 'Estudio', 'Balcón', 'Estacionamiento vigilado', 'Estacionamiento techado', 'Patio', 'Terraza', 'Totalmente cercado', 'Alberca']","['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n4.5', 'Construidos (m²)\n527', 'Terreno (m²)\n490']","$ 11,000,000","Bosques de Senecu, Ciudad Juárez"
309,"RESIDENCIA DE LUJO CON ALBERCA EN VENTA EN UNO DE LOS FRACCIONAMIENTOS MAS EXCLUSIVOS DE LA CIUDAD
CERRADA DEL SOL ETAPA II, ZONA CAMPOS ELISEOS EN CD. JUAREZ
Fraccionamiento de alta Plusvalía y seguridad, con grandes áreas verdes, ubicada a contra esquina de parque principal
- Terreno de 480 m2
- Construcción de 370 m2
- Construcción con material Rastra, material de alta calidad en materia de construcción para la insulación.
- Recibidor de doble altura
- 4 Recámaras
- 1 Medio baño en planta baja
- 3 baños completos
- Recámara principal y 1 secundaria con baño propio
- Recámara principal con balcón al exterior
- 2 Recámaras secundarias comparten 1 baño completo
- Sala, comedor, cocina
- Cocina integral con madera de encino
- Closet de lavado en planta alta
- Estancia familiar en planta alta con balcón al exterior
- Recámara de servicio con baño propio
- Amplio pasillo de servicio
- Cochera para resguardar 2 vehículos
- Alberca en patio
- Patio con jardín y árboles
- Barda trasera de piedra",[],"['Recámaras\n4', 'Estacionamientos\n4', 'Baños\n4', 'Habitaciones (en total)\n18', 'Construido (Año)\n2015', 'Construidos (m²)\n370', 'Terreno (m²)\n480']","US$ 450,000","Cerrada del Sol I, Ciudad Juárez"
310,"Vienna residencial - modelo vienna
hermosa residencia nueva estilo contemporáneo
excelente ubicación sobre blvd gómez morin.
precio: $3,454,000 mxn

descripción:
sala, comedor, cocina, cuarto de lavandería en planta alta, 3 recámaras cada una con su baño completo, principal con closet vestidor, 3.5 baños en total, estancia.
acabados:
piso de porcelanato, fachada con cantera, escaleras con barandas
de vidrio templado.

construcción: 195.93 m²
terreno: 201.25 m²","['Piso de loseta', 'Aire acondicionado', 'Calefacción', 'Cocina Equipada', 'Cuarto de servicio', 'Estacionamiento abierto']","['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n3', 'Construidos (m²)\n195', 'Terreno (m²)\n201']","$ 3,454,000","Rio Grande Manuel Gómez Morín, Ciudad Juárez"
311,"Residencia en Venta Totalmente Equipada y amueblada 
Excelente Ubicación en esquina 2 entradas principales 1 de ellos acceso controlado...
Fracc. Privado Jardines Residencia
3 minutos de consulado americano 5 minutos centros comerciales
Jardín de los infantes #7744",[],"['Recámaras\n3', 'Estacionamientos\n4', 'Baños\n2', 'Habitaciones (en total)\n10', 'Construido (Año)\n2015', 'Construidos (m²)\n207', 'Terreno (m²)\n120']","$ 3,120,000","Ciudad Juárez Centro, Ciudad Juárez"
312,"Casa en venta en Portal de los Olivos área Porvenir
$980,000. pesos
3 recamaras 
1.5 baños
Cocina - comedor
Sala ",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n1', 'Habitaciones (en total)\n6', 'Construido (Año)\n2015', 'Construidos (m²)\n90', 'Terreno (m²)\n120']","$ 980,000","Los Olivos, Ciudad Juárez"
313,"Bonitas casas nuevas en venta
Excelentes promociones!!
Precios desde $2,132,000 mn.
Cocina integral + closets + de  home depot  $10,000 mn !!
** 3 recamaras",[],"['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n2.5', 'Construidos (m²)\n182', 'Terreno (m²)\n161']","$ 2,132,000",Ciudad Juárez
314,"Casa en Venta en Ciuda Juarez, Chih. 350 m2 de terreno, 316 m2 construidos, sala, comedor, cocina con cocina integral, 4 recamaras, 3 baños, estudio, cuarto de juegos, equipada con closets, boiler, lamparas, A/A, calefaccion, cochera para un auto, ubicación muy céntrica, cerca de avenidas principales.",[],"['Recámaras\n4', 'Habitaciones (en total)\n4', 'Construido (Año)\n2000', 'Construidos (m²)\n316', 'Terreno (m²)\n350']","$ 3,900,000","El Colegio, Ciudad Juárez"
315,"Se vende casa fracc. Florencia .
Fraccto. Florencia, segunda etapa a la venta.
Casas de 1 piso con 2 y 3 recamaras.
Precios desde $647,000 con 2 recámaras  construcción 52 m2
Precios desde $825,000 con 3 recámaras  construcción 76 m2","['Patio', 'Estacionamiento abierto', 'Área de juegos infantiles']","['Estacionamientos\n2', 'Recámaras\n2', 'Baños\n2', 'Construidos (m²)\n52', 'Terreno (m²)\n120', 'Disponible desde\n06/10/20']","$ 599,000",Ciudad Juárez
316,"Desea vivir en las mejores zonas de la ciudad, hablenos nosotros tenemos la casa para ud. Fraccionamientos privados, diferentes estilos de casa. Comunidades seguras !!!
3 recamaras
2 1/2 baños
Estancia","['Gimnasio', 'Estacionamiento techado', 'Patio', 'Terraza', 'Jardín', 'Área de juegos infantiles']","['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n2', 'Construidos (m²)\n1', 'Terreno (m²)\n1', 'Disponible desde\n11/01/20']",Contactar agente para saber precio,"Residencial Harmoni, Ciudad Juárez"
317,"Magnifica propiedad en venta 
Cercanía a los puentes internacionales, zona tranquila
$170,000 dólares 
Planta alta:
3  recamaras",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n2', 'Habitaciones (en total)\n6', 'Construido (Año)\n2015', 'Construidos (m²)\n311', 'Terreno (m²)\n218']","US$ 170,000","Hidalgo, Ciudad Juárez"
318,"Ref: NEX-45003
CASA EN VENTA 6 RECAMARAS EN RIVERAS DEL BRAVO 9, CIUDAD JUAREZ

Hermosa casa en venta, ubicada en la zona riveras 9, cuenta con sala, comedor, closets, terraza, cocina integral , seis habitaciones con walking closet, tres baños completos con cancel, uno y medio medios baños, cochera con portón para 2 autos, puerta de madera, bardeado, rejas y con Mini Split en varias habitaciones.





NEXIMOINMOBILIARIADIGITAL",[],"['Recámaras\n6', 'Estacionamientos\n2', 'Baños\n3', 'Habitaciones (en total)\n12', 'Construido (Año)\n2016', 'Construidos (m²)\n171', 'Terreno (m²)\n120']","$ 949,000","Del Bravo, Ciudad Juárez"
319,"Casa en venta: valle del sol
terreno: 203 m²
const: 190 m²

fracc. Privado valle del sol(area sendero) primer fracc. Entrando a la valle del sol, en esquina, equipada, excelentes acabados.
frente a parque.

- 4 recamaras.(una en planta baja), todas con closets.
- 2 baños completos co canceles de vidrio templado.
- amplia cocina con cocina integral con cubierta de granito.
- sala y comedor amplios
- estancia
- cuarto de lavanderia
- cuarto de herramientas.
- amplio y hermoso patio.
- cochera con reja eléctrica para 2 autos
- equipada con: aire y calefacción.","['Piso de loseta', 'Aire acondicionado', 'Armarios empotrados', 'Calefacción', 'Cocina Equipada', 'Cuarto de servicio', 'Estacionamiento vigilado', 'Garaje', 'Estacionamiento techado', 'Patio', 'Terraza', 'Jardín', 'Estacionamiento para Visitas']","['Estacionamientos\n2', 'Recámaras\n4', 'Baños\n2', 'Construidos (m²)\n190', 'Terreno (m²)\n203']","$ 3,100,000","Valle del Sol, Ciudad Juárez"
320,"Casa en venta en av. Hermanos escobar.
cerca de oficinas de gobierno, puentes internacionales, hospitales, escuelas!

la casa cuenta con:
3 recámaras
3 ½ baños
refrigeración y 3 aires lavado
calefacción
paneles solares
walk-in closets
cocina integral
amplio patio
alberca techada
bar
cine
cochera para 4 autos
caseta de vigilancia

terreno: 960 m2
construcción: 732 m2

precio: $13,000,000 mxn

av. Hermanos escobar 3106-a
citas e informes con gustavo gonzalez","['Aire acondicionado', 'Calefacción', 'Jacuzzi', 'Cocina Equipada', 'Estudio', 'Cuarto de servicio', 'Balcón', 'Garaje', 'Estacionamiento techado', 'Patio', 'Terraza', 'Totalmente cercado', 'Jardín', 'Alberca']","['Estacionamientos\n4', 'Recámaras\n3', 'Baños\n3', 'Construidos (m²)\n732', 'Terreno (m²)\n960']","$ 13,000,000","Avenida Hermanos Escobar 3106 Partido Romero, Ciudad Juárez"
321,"HARMONY RESIDENCIAL:
Casa de un piso, la distribucion es de 3 recamaras, la principal con closet vestidor y baño completo. 
Las 2 recamaras restantes comparten un baño completo.
Sala, comedor, cocina con closet de lavanderia.
Cochera para 3 autos. ",[],"['Recámaras\n3', 'Estacionamientos\n3', 'Baños\n1', 'Habitaciones (en total)\n8', 'Construido (Año)\n2015', 'Construidos (m²)\n140', 'Terreno (m²)\n289']","$ 4,050,000","Ciudad Juárez Centro, Ciudad Juárez"
322,"Vivienda nueva de 3 recamaras 
Con o sin Estancia
 2.5 baños 
Cuarto de lavandería 
sala cocina comedor",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n2', 'Habitaciones (en total)\n11', 'Construido (Año)\n2015', 'Construidos (m²)\n162', 'Terreno (m²)\n130']","$ 1,968,000","Valle del Sol, Ciudad Juárez"
323,"Se vende casa en fracc. Valle del bravo  cerca de las torres por la yepomera
Fraccionamiento privado 
Terreno 120 m2
4 recamaras (1 en  planta baja) 
2 baños","['Aire acondicionado', 'Calefacción', 'Cocina Equipada', 'Balcón', 'Garaje', 'Patio', 'Jardín']","['Estacionamientos\n2', 'Recámaras\n4', 'Baños\n2', 'Construidos (m²)\n1', 'Terreno (m²)\n120', 'Disponible desde\n03/02/21']","$ 1,200,000","Valle de Bravo, Ciudad Juárez"
324,"Tres modelos de construcción, 
Siete ubicaciones disponibles 
Fraccionamiento Country Senecú",[],"['Recámaras\n3', 'Baños\n2', 'Habitaciones (en total)\n8', 'Construido (Año)\n2015', 'Construidos (m²)\n235', 'Terreno (m²)\n157']","$ 2,600,000","Country Senecu, Ciudad Juárez"
325,"Casa en venta equipada fraccionamiento residencial toledo??
 Av. Ejército nacional a 5 minutos del puente internacional zaragoza.

-3 recamaras cada una con baño propio 
-principal con closet vestidor ","['Piso de loseta', 'Acceso a TV de paga', 'Aire acondicionado', 'Armarios empotrados', 'Calefacción', 'Cocina Equipada', 'Estudio', 'Balcón', 'Estacionamiento vigilado', 'Estacionamiento techado', 'Patio', 'Totalmente cercado', 'Área de juegos infantiles']","['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n3.5', 'Construidos (m²)\n145', 'Terreno (m²)\n142']","$ 2,450,000","Jardines de Santa Clara, Ciudad Juárez"
326,"Se  vende local comercial o casa en oasis revolucion
Casa env venta oasis revolucion
terreno: 122 m²
const: 100 m²

- ideal para negocio o habitacional
- 2 recamaras
- sobre calle oasis revolución

* efectivo o bancario solamente *
precio de: $790,000 mxn",[],"['Estacionamientos\n2', 'Recámaras\n2', 'Baños\n1', 'Construidos (m²)\n100', 'Terreno (m²)\n122', 'Disponible desde\n10/02/21']","$ 790,000","Oasis Revolución 1, Ciudad Juárez"
327,"Código: 4026543 - Valle de Los Cantaros    $1,600,000 m.n.Fracc. PrivadoCerca del aeropuerto, entrada por Calle Ramón RayónA 10 minutos de Plaza Las Torres, Sams Las Torres y del Mercado de Abastos.Terreno 120 m2  Construcción: 120 m2Sala comedor1 recámara en planta baja con baño3 recámaras en planta alta2 baños y medio en total.Cocina integral con cubierta de cuarzoTerraza muy ampliaCasa totalmente construida sin patioPasillo lateral exterior con bodeguitaEquipamiento:Cochera eléctrica para dos autosPuerta principal de seguridadTinaco rotoplas de 1,100 litros con bomba en terraza.Tanque de gas de 500 litrosVentanas doble vidrio en toda la casaBoilerCasa toda enrejada con malla electrificadaSistema eléctrico 220Escalera integrada para subir al techoTotalmente aislada de techos y paredes3 calentones empotrados1 mini split en la recámara principal con un año de usoClosets empotrados en recámarasPisos de cerámica(No aire, ni calefacción, ni abanicos)Construida en 2006 de blockMuy equipada en excelentes condicionesFormas de Pago:Solo crédito hipotecario y pago en una sola exhibiciónNo se aceptan créditos infornavit ni fovisstesLa casa se encuentra libre de gravámen.Información y citas 656 143 49 46 ",[],"['Recámaras\n4', 'Estacionamientos\n2', 'Baños\n2', 'Habitaciones (en total)\n6', 'Construido (Año)\n2021', 'Construidos (m²)\n120', 'Terreno (m²)\n120']","$ 1,600,000","Ciudad Juárez Centro, Ciudad Juárez"
328,"COMO NUEVA !! Casa en venta, fraccionamiento Toledo, prolongación ejercito nacional y Ortiz Rubio. 
$2,300,000
Cuenta con 3 recamaras y cada una de estas con su propio baño; en total la casa cuenta con 3.5 baños. La casa cuenta también con estancia, cocina, sala, comedor, cuarto de lavandería y patio.  Piso de porcelanato y equipada con boiler, 4 minisplits.
142 metros cuadrados de terreno y 145 metros cuadrados de construcción.",[],"['Baños\n3', 'Construido (Año)\n2015', 'Construidos (m²)\n145', 'Terreno (m²)\n142']","$ 2,300,000","Ciudad Juárez Centro, Ciudad Juárez"
329,"Casa con 3 habitaciones,ubicada en zona sendero
Ubicada en fraccionamiento valle del sol, con fácil acceso a blvd. Fco. Villarreal torres y gómez morín

Terreno 146.34 m2
Construcción 151.05 m2",[],"['Estacionamientos\n2', 'Recámaras\n3', 'Baños\n1.5', 'Construidos (m²)\n151', 'Terreno (m²)\n146']","$ 1,970,000",Ciudad Juárez
330,"Linkin-UP Bienes raíces te ofrece: Casa en venta en Fraccionamiento San Juan, Juárez, Nuevo León PLANTA ALTA: tres recamaras, la principal con baño completo, 2 recamaras secundarias con baño completo compartido y una bonita terraza, PLANTA BAJA: medio baño visitas, sala, comedor, cocina, protectores en ventanas, pasillo lateral con puerta, vitro piso en toda la casa, casa a unas cuadras de Wal-Mart y salida rápida a la Av. Reynosa. INFORMES: 8118212228 Clave interna: MCV007",[],"['Recámaras\n3', 'Baños\n2', 'Habitaciones (en total)\n3', 'Construido (Año)\n2021', 'Construidos (m²)\n100', 'Terreno (m²)\n100']","$ 1,100,000","Paraje de San José, Ciudad Juárez"
331,"Con provive es más fácil estrenar tu casa. Todas nuestras viviendas son rehabilitadas como nuevas y entregadas con garantía provive.
Ubicación:  decima sur 4302-4318, roma, delicias, chih.

Características:",[],"['Estacionamientos\n1', 'Recámaras\n2', 'Baños\n1', 'Construidos (m²)\n58', 'Terreno (m²)\n143']","$ 494,711","Decima Sur 4302-4318, Roma, Delicias, Chih. Roma, Ciudad Juárez"
332,"HERMOSA CASA EN VENTA DE 2 PISOS, LISTA PARA HABITARSE
EN FRACCIONAMIENTO PRIVADO 
PRIVATA RESIDENCIAL
ACCESO CONTROLADO
FRENTE A PARQUE",[],"['Recámaras\n3', 'Estacionamientos\n2', 'Baños\n2', 'Habitaciones (en total)\n12', 'Construido (Año)\n2015', 'Construidos (m²)\n131', 'Terreno (m²)\n186']","$ 2,250,000","Ciudad Juárez Centro, Ciudad Juárez"
333,"Casa en venta: álamos de san lorenzo
excelente ubicación.
Precio no negociable
Se requiere enganche de $750 000.00

259 m² terreno
180 m² construcción

- 1 piso
- 2 recamaras con closet
- cocina integral de madera de encino y granito
- 1 baño completo con jacuzzi y granito
- sala comedor
- spots en techos
- aislada de techos y paredes
- calefacción
- refrigeración
- boiler
- contrucción de ladrillo
- cochera electrica para 2 autos
- amplio patio

precio; $2,350,000 mxn","['Piso de loseta', 'Aire acondicionado', 'Armarios empotrados', 'Calefacción', 'Cocina Equipada', 'Estacionamiento vigilado', 'Garaje', 'Estacionamiento techado', 'Patio', 'Totalmente cercado', 'Área de entretenimiento al aire libre', 'Jardín', 'Estacionamiento abierto', 'Estacionamiento para Visitas']","['Estacionamientos\n2', 'Recámaras\n2', 'Baños\n1', 'Construidos (m²)\n180', 'Terreno (m²)\n259']","$ 2,350,000","Álamos de San Lorenzo, Ciudad Juárez"
334," Ubicada privilegiada, entre Av. paseo de la victoria y ejército nacional. La construccion es paredes de ladrillo, con aislamiento de 1.5 pulgadas 4 recámaras en total, cada una con baño propio; una de las recamaras esta en planta baja. Al entrar, la sala y comedor a desnivel, con pisos tipo porcelanato y laminado.Medio baño de visitas. Detalle decorativo de celosia en acabado tipo madera, la hermosa y amplia cocina se entrega equipada con Tarja, Horno,  microondas, Parrilla, Campana. Isla con acabados de marmol Calacata, La casa cuenta con clima de 2 unidades paquete cada una de 5 toneladas, se entrega con muebles de baño con cubiertas de granito, se entrega  pasto artificial al frente.Cuarto de Lavado y espacio de alacena• Estancia [Con mueble para tv] • 3 Balcon-Terrazas. Fachada con acabado de piedra cultivada y pasto artificial.",[],"['Recámaras\n4', 'Baños\n4', 'Habitaciones (en total)\n10', 'Construido (Año)\n2015', 'Construidos (m²)\n255', 'Terreno (m²)\n269']","$ 5,600,000","Ciudad Juárez Centro, Ciudad Juárez"
